vendor_slug,vendor_name,official_site,logo,logo_source_url,global_block_id,global_block_title,direction_id,direction_title,system_id,system_title,product_group_id,product_group_title,source_direction,source_group,source_area,source_type,show_in_catalog,show_in_vendors,show_on_home,show_in_partners,status,confidence,matched_by,source,notes
tehnonikol,Технониколь,https://www.tn.ru/,assets/img/logos/partners/technonikol-clean.png,https://www.tn.ru/upload/delight.webpconverter/upload/resize_cache/iblock/c98/451_119_1/949edb715aadf20d817abeedc079ccb9.jpg.webp?17256584824098,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,uteplitel,Утеплитель,Кровля / гидроизоляция / теплоизоляция,Кровля / гидроизоляция / теплоизоляция,Кровля / гидроизоляция / теплоизоляция,Кровля / гидроизоляция / теплоизоляция,true,true,false,false,published,curated_vendor_slug,tehnonikol,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
tehnonikol,Технониколь,https://www.tn.ru/,assets/img/logos/partners/technonikol-clean.png,https://www.tn.ru/upload/delight.webpconverter/upload/resize_cache/iblock/c98/451_119_1/949edb715aadf20d817abeedc079ccb9.jpg.webp?17256584824098,building-materials,Строительные материалы,architecture,Архитектурные решения,roofing-systems,Кровельные системы,krovelnye-sistemy,Кровельные системы,Кровля / гидроизоляция / теплоизоляция,Кровля / гидроизоляция / теплоизоляция,Кровля / гидроизоляция / теплоизоляция,Кровля / гидроизоляция / теплоизоляция,true,true,false,false,published,curated_vendor_slug,tehnonikol,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
korf,KORF,https://po-korf.ru/,assets/img/logos/partners/korf.png,https://po-korf.ru/assets/images/logo2.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК / вентиляция,ОВиК / вентиляция,ОВиК / вентиляция,ОВиК / вентиляция,true,true,false,false,published,curated_vendor_slug,korf,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
korf,KORF,https://po-korf.ru/,assets/img/logos/partners/korf.png,https://po-korf.ru/assets/images/logo2.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,air-disinfection-system,Система обеззараживания воздуха,ОВиК / вентиляция,ОВиК / вентиляция,ОВиК / вентиляция,ОВиК / вентиляция,true,true,false,false,published,curated_vendor_slug,korf,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
clivet,Clivet,https://www.clivet.com/,assets/img/logos/partners/clivet.svg,https://www.clivet.com/o/clivet-liferay-nuance-theme/images/clivet/logo-simple.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,true,true,false,false,published,curated_vendor_slug,clivet,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
clivet,Clivet,https://www.clivet.com/,assets/img/logos/partners/clivet.svg,https://www.clivet.com/o/clivet-liferay-nuance-theme/images/clivet/logo-simple.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-conditioning,Система кондиционирования воздуха,vrf-vrv-and-split-systems,"VRF, VRV и сплит-системы",ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,true,true,false,false,published,curated_vendor_slug,clivet,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
clivet,Clivet,https://www.clivet.com/,assets/img/logos/partners/clivet.svg,https://www.clivet.com/o/clivet-liferay-nuance-theme/images/clivet/logo-simple.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-conditioning,Система кондиционирования воздуха,vrf-vrv-i-split-sistemy,"VRF, VRV и сплит системы",ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,true,true,false,false,published,curated_vendor_slug,clivet,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
kentatsu,KENTATSU,https://kentatsurussia.ru/,assets/img/logos/partners/kentatsu.svg,https://kentatsurussia.ru/frontend/build/images/logo.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,true,true,false,false,published,curated_vendor_slug,kentatsu,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
kentatsu,KENTATSU,https://kentatsurussia.ru/,assets/img/logos/partners/kentatsu.svg,https://kentatsurussia.ru/frontend/build/images/logo.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-conditioning,Система кондиционирования воздуха,vrf-vrv-and-split-systems,"VRF, VRV и сплит-системы",ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,true,true,false,false,published,curated_vendor_slug,kentatsu,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
kentatsu,KENTATSU,https://kentatsurussia.ru/,assets/img/logos/partners/kentatsu.svg,https://kentatsurussia.ru/frontend/build/images/logo.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-conditioning,Система кондиционирования воздуха,vrf-vrv-i-split-sistemy,"VRF, VRV и сплит системы",ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,true,true,false,false,published,curated_vendor_slug,kentatsu,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
midea,MIDEA,https://www.midea.com/global/,assets/img/logos/partners/midea.png,https://web-res.midea.com/content/dam/midea-aem/global/official/midea-logo.png/jcr%3Acontent/renditions/midea-logo.webp,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,true,true,false,false,published,curated_vendor_slug,midea,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
midea,MIDEA,https://www.midea.com/global/,assets/img/logos/partners/midea.png,https://web-res.midea.com/content/dam/midea-aem/global/official/midea-logo.png/jcr%3Acontent/renditions/midea-logo.webp,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-conditioning,Система кондиционирования воздуха,vrf-vrv-and-split-systems,"VRF, VRV и сплит-системы",ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,true,true,false,false,published,curated_vendor_slug,midea,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
midea,MIDEA,https://www.midea.com/global/,assets/img/logos/partners/midea.png,https://web-res.midea.com/content/dam/midea-aem/global/official/midea-logo.png/jcr%3Acontent/renditions/midea-logo.webp,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-conditioning,Система кондиционирования воздуха,vrf-vrv-i-split-sistemy,"VRF, VRV и сплит системы",ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,ОВиК / климатическое оборудование,true,true,false,false,published,curated_vendor_slug,midea,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
prado,PRADO,https://radiator-prado.ru/,assets/img/logos/partners/prado.webp,https://radiator-prado.ru/upload/CMax/c2f/cfjod3b7deghsrwr5lxr9uc77u5b6ia6/logo.webp,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,steel-panel-radiators,Радиаторы стальные панельные,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,true,true,false,false,published,curated_vendor_slug,prado,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
prado,PRADO,https://radiator-prado.ru/,assets/img/logos/partners/prado.webp,https://radiator-prado.ru/upload/CMax/c2f/cfjod3b7deghsrwr5lxr9uc77u5b6ia6/logo.webp,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,bimetallic-radiators,Радиаторы биметаллические,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,true,true,false,false,published,curated_vendor_slug,prado,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
prado,PRADO,https://radiator-prado.ru/,assets/img/logos/partners/prado.webp,https://radiator-prado.ru/upload/CMax/c2f/cfjod3b7deghsrwr5lxr9uc77u5b6ia6/logo.webp,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,radiatory,Радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,true,true,false,false,published,curated_vendor_slug,prado,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
prado,PRADO,https://radiator-prado.ru/,assets/img/logos/partners/prado.webp,https://radiator-prado.ru/upload/CMax/c2f/cfjod3b7deghsrwr5lxr9uc77u5b6ia6/logo.webp,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,konvektory,Конвекторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,true,true,false,false,published,curated_vendor_slug,prado,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
rifar,RIFAR,https://rifar.ru/,assets/img/logos/partners/rifar.png,https://rifar.ru/images/logo.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,steel-panel-radiators,Радиаторы стальные панельные,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,true,true,false,false,published,curated_vendor_slug,rifar,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
rifar,RIFAR,https://rifar.ru/,assets/img/logos/partners/rifar.png,https://rifar.ru/images/logo.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,bimetallic-radiators,Радиаторы биметаллические,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,true,true,false,false,published,curated_vendor_slug,rifar,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
rifar,RIFAR,https://rifar.ru/,assets/img/logos/partners/rifar.png,https://rifar.ru/images/logo.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,radiatory,Радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,true,true,false,false,published,curated_vendor_slug,rifar,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
rifar,RIFAR,https://rifar.ru/,assets/img/logos/partners/rifar.png,https://rifar.ru/images/logo.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,konvektory,Конвекторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,ОВиК / радиаторы,true,true,false,false,published,curated_vendor_slug,rifar,partner_catalog_backfill_20260702,"Backfilled from confirmed partner source for catalog vendor coverage, official site/logo already tracked in partners data."
aquapolis,AQUAPOLIS,https://aquapolis.ru,assets/img/logos/vendors/import-20260630/aquapolis.svg,https://aquapolis.ru/upload/logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,mixers,Смесители,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,true,true,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 135. Logo source: official site."
aquapolis,AQUAPOLIS,https://aquapolis.ru,assets/img/logos/vendors/import-20260630/aquapolis.svg,https://aquapolis.ru/upload/logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,bathroom-complectation,Комплектация санузла,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,true,true,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 135. Logo source: official site."
aquapolis,AQUAPOLIS,https://aquapolis.ru,assets/img/logos/vendors/import-20260630/aquapolis.svg,https://aquapolis.ru/upload/logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,rakoviny-i-unitazy,Раковины и унитазы,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,true,true,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 135. Logo source: official site."
aquapolis,AQUAPOLIS,https://aquapolis.ru,assets/img/logos/vendors/import-20260630/aquapolis.svg,https://aquapolis.ru/upload/logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,sanfayans,Санфаянс,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,true,true,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 135. Logo source: official site."
leo-center,LEO center,https://leo-center.ru,assets/img/logos/vendors/import-20260630/leo-center.svg,https://leo-center.ru/favicon.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,mixers,Смесители,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 120. Logo source: official site."
leo-center,LEO center,https://leo-center.ru,assets/img/logos/vendors/import-20260630/leo-center.svg,https://leo-center.ru/favicon.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,bathroom-complectation,Комплектация санузла,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 120. Logo source: official site."
leo-center,LEO center,https://leo-center.ru,assets/img/logos/vendors/import-20260630/leo-center.svg,https://leo-center.ru/favicon.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,rakoviny-i-unitazy,Раковины и унитазы,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 120. Logo source: official site."
leo-center,LEO center,https://leo-center.ru,assets/img/logos/vendors/import-20260630/leo-center.svg,https://leo-center.ru/favicon.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,sanfayans,Санфаянс,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 120. Logo source: official site."
solur-aluminium-company,Solur aluminium Company,https://solur-aluminium.ru,assets/img/logos/vendors/import-20260630/solur-aluminium-company.svg,https://solur-aluminium.ru/static/logo.old-39852271237d694edbb9947b764bb524.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,steel-panel-radiators,Радиаторы стальные панельные,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Радиаторы,true,true,false,false,published,curated_type_alias,Радиаторы,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Радиаторы, row 4. Logo source: official site."
solur-aluminium-company,Solur aluminium Company,https://solur-aluminium.ru,assets/img/logos/vendors/import-20260630/solur-aluminium-company.svg,https://solur-aluminium.ru/static/logo.old-39852271237d694edbb9947b764bb524.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,bimetallic-radiators,Радиаторы биметаллические,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Радиаторы,true,true,false,false,published,curated_type_alias,Радиаторы,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Радиаторы, row 4. Logo source: official site."
solur-aluminium-company,Solur aluminium Company,https://solur-aluminium.ru,assets/img/logos/vendors/import-20260630/solur-aluminium-company.svg,https://solur-aluminium.ru/static/logo.old-39852271237d694edbb9947b764bb524.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,heating-radiators,Радиаторы,radiatory,Радиаторы,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Радиаторы,true,true,false,false,published,curated_type_alias,Радиаторы,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Радиаторы, row 4. Logo source: official site."
vakio,VAKIO,https://vakio.ru,assets/img/logos/vendors/import-20260630/vakio.png,https://vakio.ru/wp-content/uploads/2021/08/logonew.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Вентиляция,true,true,true,true,published,curated_type_alias,Вентиляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Вентиляция , row 66. Logo source: official site."
alterplast,АЛЬТЕРПЛАСТ,https://alterplast.ru,assets/img/logos/vendors/import-20260630/alterplast.svg,https://www.alterplast.ru/local/templates/alterplast/images/header_logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,mixers,Смесители,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 130. Logo source: official site."
alterplast,АЛЬТЕРПЛАСТ,https://alterplast.ru,assets/img/logos/vendors/import-20260630/alterplast.svg,https://www.alterplast.ru/local/templates/alterplast/images/header_logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,bathroom-complectation,Комплектация санузла,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 130. Logo source: official site."
alterplast,АЛЬТЕРПЛАСТ,https://alterplast.ru,assets/img/logos/vendors/import-20260630/alterplast.svg,https://www.alterplast.ru/local/templates/alterplast/images/header_logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,rakoviny-i-unitazy,Раковины и унитазы,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 130. Logo source: official site."
alterplast,АЛЬТЕРПЛАСТ,https://alterplast.ru,assets/img/logos/vendors/import-20260630/alterplast.svg,https://www.alterplast.ru/local/templates/alterplast/images/header_logo.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,sanfayans,Санфаянс,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 130. Logo source: official site."
ventart-grupp-ooo,ВЕНТАРТ ГРУПП ООО,https://ventart.ru,assets/img/logos/vendors/import-20260630/ventart-grupp-ooo.jpg,https://www.ventart.ru/bitrix/templates/ventart/images/logo.jpg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Вентиляция,true,true,true,true,published,curated_type_alias,Вентиляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Вентиляция , row 54. Logo source: official site."
ventinform-ooo,ВЕНТИНФОРМ ООО,https://ventinform.ru,assets/img/logos/vendors/import-20260630/ventinform-ooo.png,https://www.ventinform.ru/arr/images/logo.png,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Вентиляция,true,true,false,false,published,curated_type_alias,Вентиляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Вентиляция , row 18. Logo source: official site."
ventsistems-ooo,ВЕНТСИСТЕМС ООО,https://vent-mo.ru,assets/img/logos/vendors/import-20260630/ventsistems-ooo.webp,https://vent-mo.ru/imgx/logo-new.webp,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Вентиляция,true,true,false,false,published,curated_type_alias,Вентиляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Вентиляция , row 10. Logo source: official site."
vts-ooo,ВТС ООО,https://vtsgroup.com,assets/img/logos/vendors/import-20260630/vts-ooo.svg,https://vtsgroup.com/v_t_s/images/logo.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Вентиляция,true,true,false,false,published,curated_type_alias,Вентиляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Вентиляция , row 7. Logo source: official site."
ventilyatsionnyy-zavod-viktoriya,Вентиляционный завод Виктория,https://v-klapan.ru,assets/img/logos/vendors/import-20260630/ventilyatsionnyy-zavod-viktoriya.svg,https://v-klapan.ru/media/imcndahq/head-logo.svg,engineering-equipment,Инженерное оборудование,hvac,ОВиК и тепловые сети,air-ventilation,Система вентиляции воздуха,ventilation-system,Система вентиляции,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,Вентиляция,true,true,false,false,published,curated_type_alias,Вентиляция,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: Вентиляция , row 33. Logo source: official site."
gallop,ГАЛЛОП,https://gallop.ru,assets/img/logos/vendors/import-20260630/gallop.png,https://gallop.ru/bitrix/templates/main/images/logo.png,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,mixers,Смесители,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 124. Logo source: official site."
gallop,ГАЛЛОП,https://gallop.ru,assets/img/logos/vendors/import-20260630/gallop.png,https://gallop.ru/bitrix/templates/main/images/logo.png,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,bathroom-complectation,Комплектация санузла,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 124. Logo source: official site."
gallop,ГАЛЛОП,https://gallop.ru,assets/img/logos/vendors/import-20260630/gallop.png,https://gallop.ru/bitrix/templates/main/images/logo.png,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,rakoviny-i-unitazy,Раковины и унитазы,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 124. Logo source: official site."
gallop,ГАЛЛОП,https://gallop.ru,assets/img/logos/vendors/import-20260630/gallop.png,https://gallop.ru/bitrix/templates/main/images/logo.png,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,sanfayans,Санфаянс,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 124. Logo source: official site."
globus-stal,ГЛОБУС СТАЛЬ,https://globus-stal.ru,assets/img/logos/vendors/import-20260630/globus-stal.svg,https://www.globus-stal.ru/bitrix/templates/globus_ru/images/logo_s1.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,mixers,Смесители,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 126. Logo source: official site."
globus-stal,ГЛОБУС СТАЛЬ,https://globus-stal.ru,assets/img/logos/vendors/import-20260630/globus-stal.svg,https://www.globus-stal.ru/bitrix/templates/globus_ru/images/logo_s1.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,bathroom-complectation,Комплектация санузла,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 126. Logo source: official site."
globus-stal,ГЛОБУС СТАЛЬ,https://globus-stal.ru,assets/img/logos/vendors/import-20260630/globus-stal.svg,https://www.globus-stal.ru/bitrix/templates/globus_ru/images/logo_s1.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,rakoviny-i-unitazy,Раковины и унитазы,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 126. Logo source: official site."
globus-stal,ГЛОБУС СТАЛЬ,https://globus-stal.ru,assets/img/logos/vendors/import-20260630/globus-stal.svg,https://www.globus-stal.ru/bitrix/templates/globus_ru/images/logo_s1.svg,engineering-equipment,Инженерное оборудование,water,Водоснабжение и водоотведение,sanitary-equipment,Сантехническое оборудование,sanfayans,Санфаянс,ОВиК и тепловые сети,Инженерные системы,Инженерные системы,сантехника,true,true,false,false,published,curated_type_alias,сантехника,supplier_import_20260630_official_site,"Prepared from supplier table. Sheet: сантехника , row 126. Logo source: official site."
