priority,status,issues,block_id,block,direction_id,direction,system_id,system,product_group_id,product_group,page,product_types_count,product_types,catalog_brands_count,catalog_brands,vendor_count,vendors,vendor_logo_count,vendor_missing_logo_count,image,image_exists,image_width,image_height,image_bytes,image_sha12,image_ahash,image_brightness,image_contrast,image_entropy,exact_duplicate_count,visual_duplicate_count
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,pass-management-automation,Системы автоматизации пропускного режима,sistemy-avtomatizatsii-propusknogo-rezhima,Системы автоматизации пропускного режима,solution-low-current-pass-management-automation.html,1,Системы автоматизации пропускного режима,0,,2,ONI; Альфаматика,2,0,assets/img/solutions/detail/low-current/low-current-pass-management-automation-sistemy-avtomatizatsii-propusknogo-rezhima.webp,true,1200,900,52036,bc78aec10b68,70f8fcf8f8ff0103,56.5,41.3,7.00,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,access-control-systems,Системы контроля и управления доступом,locking-devices,Запирающие устройства,solution-low-current-access-control-systems.html,6,электромагнитные замки; электромеханические замки; доводчики; защелки; цилиндры; дверная автоматика,1,Dormakaba,1,Dormakaba,1,0,assets/img/solutions/detail/low-current/v12/low-current-locking-v12.webp,true,1600,1200,122710,114ccd99a20c,00060fa60684e6ef,31.8,38.3,6.29,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,access-control-systems,Системы контроля и управления доступом,access-control-equipment,Оборудование СКУД,solution-low-current-access-control-systems.html,7,контроллеры СКУД; считыватели; идентификаторы; турникеты; замки; кнопки выхода; ПО СКУД,1,Elsys (ООО ЕС-Пром),2,Dormakaba; PERCo,2,0,assets/img/solutions/detail/low-current/low-current-access-control-systems-access-control-equipment.webp,true,1200,900,55196,0d50a4b8f337,800e0200f8fc7cd0,28.1,24.7,6.18,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,access-control-systems,Системы контроля и управления доступом,skud,СКУД,solution-low-current-access-control-systems.html,1,СКУД,0,,2,Dormakaba; PERCo,2,0,assets/img/solutions/detail/low-current/low-current-access-control-systems-skud.webp,true,1200,900,101300,b915b7aae5bd,8000393130feff3f,38.2,31.9,6.57,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,access-control-systems,Системы контроля и управления доступом,automatic-key-issue-systems,Системы автоматической выдачи ключей,solution-low-current-access-control-systems.html,5,ключевые шкафы; терминалы выдачи ключей; электронные ключницы; ПО учета ключей; идентификаторы,1,Keyguard (ООО Кигард),1,KeyGuard,1,0,assets/img/solutions/detail/low-current/low-current-access-control-systems-automatic-key-issue-systems.webp,true,1200,900,74178,a3981821a24c,03fbfb70383c2030,30.6,30.9,6.23,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,access-control-systems,Системы контроля и управления доступом,sistemy-kontrolya-i-upravleniya-dostupom,Системы контроля и управления доступом,solution-low-current-access-control-systems.html,1,Системы контроля и управления доступом,0,,2,Dormakaba; PERCo,2,0,assets/img/solutions/detail/low-current/low-current-access-control-systems-sistemy-kontrolya-i-upravleniya-dostupom.webp,true,1200,900,83048,8b9719d2b650,031e5f0700e0f0f0,35.7,27.8,6.35,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,intrusion-alarm-systems,Системы охранной сигнализации,intrusion-controllers-detectors,"Контроллеры, извещатели",solution-low-current-intrusion-alarm-systems.html,7,контрольные панели; охранные контроллеры; датчики движения; магнитоконтактные извещатели; сирены; клавиатуры; модули связи,1,Elsys (ООО ЕС-Пром),3,"НВП Болид; Рубеж; ООО НПП ""МАГНИТО-КОНТАКТ""",3,0,assets/img/solutions/detail/low-current/low-current-intrusion-alarm-systems-intrusion-controllers-detectors.webp,true,1200,900,37032,eb21f83aca08,003e3f277f7f0181,44.7,29.1,6.47,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,intrusion-alarm-systems,Системы охранной сигнализации,sistemy-ohrannoy-signalizatsii,Системы охранной сигнализации,solution-low-current-intrusion-alarm-systems.html,1,Системы охранной сигнализации,0,,3,"НВП Болид; Рубеж; ООО НПП ""МАГНИТО-КОНТАКТ""",3,0,assets/img/solutions/detail/low-current/low-current-intrusion-alarm-systems-sistemy-ohrannoy-signalizatsii.webp,true,1200,900,58168,470bc8b864b8,061fbb3330f00080,38.2,27.9,6.27,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,perimeter-intrusion-alarm-systems,Системы периметральной охранной сигнализации,perimeter-controllers-detectors,"Контроллеры, извещатели",solution-low-current-perimeter-intrusion-alarm-systems.html,7,периметральные извещатели; контроллеры периметра; вибрационные датчики; радиолучевые датчики; ИК-барьеры; сирены и оповещатели; комплектующие монтажа,2,Пунктир-А (ООО ОКБ Авгит); СОП Точка (ООО Импэкс-Групп),1,СОП Точка,1,0,assets/img/solutions/detail/low-current/v12/low-current-perimeter-v12.webp,true,1600,1200,154530,f24a94c461b6,4540e165676f2622,38.2,35.9,6.64,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,information-collection-processing-systems,Системы сбора и обработки информации (ССОИ),ssoi-software-hardware-complexes,"ССОИ, Программно-аппаратные комплексы",solution-low-current-information-collection-processing-systems.html,6,ПО мониторинга безопасности; серверы ССОИ; модули интеграции; видеоменеджмент; аналитические модули; рабочие места оператора,3,Бастион-3; ПАК Бастион (ООО ЕС-Пром); ISS SecurOS (ООО Ай Эс Эс),1,Бастион-3 / ЕС-Пром,1,0,assets/img/solutions/detail/low-current/low-current-information-collection-processing-systems-ssoi-software-hardware-complexes.webp,true,1200,900,98512,b311d0c0a24d,001010342467ffc3,39.9,38.5,6.69,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,sistemy-svyazi-i-dispetcherizatsii,Системы связи и диспетчеризации,asu-inzhenernymi-setyami,АСУ инженерными сетями,solution-low-current-sistemy-svyazi-i-dispetcherizatsii.html,1,АСУ инженерными сетями,0,,4,MasterSCADA; ONI; Schneider Electric; PROFESCO,4,0,assets/img/solutions/detail/low-current/low-current-sistemy-svyazi-i-dispetcherizatsii-asu-inzhenernymi-setyami.webp,true,1200,900,84884,2b0b8ac6336a,1010b8bff9c14240,29.9,24.6,5.85,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,sistemy-svyazi-i-dispetcherizatsii,Системы связи и диспетчеризации,kommunikatsii-i-svyaz,Коммуникации и связь,solution-low-current-sistemy-svyazi-i-dispetcherizatsii.html,1,Коммуникации и связь,0,,1,IVA,1,0,assets/img/solutions/detail/low-current/low-current-sistemy-svyazi-i-dispetcherizatsii-kommunikatsii-i-svyaz.webp,true,1200,900,88314,d77b90e38bcf,264f4f008080c7f2,42.0,47.3,6.69,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,sistemy-svyazi-i-dispetcherizatsii,Системы связи и диспетчеризации,sistemy-svyazi-i-dispetcherizatsii,Системы связи и диспетчеризации,solution-low-current-sistemy-svyazi-i-dispetcherizatsii.html,1,Системы связи и диспетчеризации,0,,4,MasterSCADA; ONI; IVA; PROFESCO,4,0,assets/img/solutions/detail/low-current/low-current-sistemy-svyazi-i-dispetcherizatsii-sistemy-svyazi-i-dispetcherizatsii.webp,true,1200,900,68340,5e13a0573070,7c7c785040404000,47.9,43.3,6.85,1,1
OK,OK,,engineering-equipment,Инженерное оборудование,low-current,Слаботочные сети и связь,sistemy-svyazi-i-dispetcherizatsii,Системы связи и диспетчеризации,telefoniya,Телефония,solution-low-current-sistemy-svyazi-i-dispetcherizatsii.html,1,Телефония,0,,1,IVA,1,0,assets/img/solutions/detail/low-current/low-current-sistemy-svyazi-i-dispetcherizatsii-telefoniya.webp,true,1200,900,70290,5be674cbd5bc,014959397cb8f880,34.7,31.2,6.33,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,roofing-systems,Кровельные системы,krovelnye-sistemy,Кровельные системы,solution-architecture-roofing-systems.html,6,Металлочерепица; Фальцевая кровля; Пароизоляция; Водосточная система ПВХ; Водосточная система металл; Гибкая черепица,0,,3,"ТПК ""Татполимер""; Металл Профиль; Технониколь",3,0,assets/img/solutions/detail/architecture/architecture-roofing-systems-krovelnye-sistemy.webp,true,1200,900,45748,54b12002e21b,78ece6e6e6e48081,40.7,34.0,6.61,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,windows-doors-glazing,"Окна, витражи, двери",dveri,Двери,solution-architecture-windows-doors-glazing.html,3,Металлическая; Противопожарная; Деревяннная),0,,3,"ООО ""Бронотекс""; ООО ""Феррони""; ООО «ПФ Хаммер»",3,0,assets/img/solutions/detail/architecture/architecture-windows-doors-glazing-dveri.webp,true,1200,900,118326,9566153da2d7,00dbfa58581e870e,48.1,34.8,6.88,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,windows-doors-glazing,"Окна, витражи, двери",steel-and-fire-doors,Двери стальные и противопожарные,solution-architecture-windows-doors-glazing.html,3,стальные двери; противопожарные двери; технические двери,4,Гладиум; Бербекс; Сварник; НЭР,3,"ООО ""Бронотекс""; ООО ""Феррони""; ООО «ПФ Хаммер»",3,0,assets/img/solutions/detail/architecture/architecture-steel-doors.webp,true,1200,900,76316,98d67873d368,f0f8d898989e93ff,62.6,44.1,7.22,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,windows-doors-glazing,"Окна, витражи, двери",okna,Окна,solution-architecture-windows-doors-glazing.html,3,ПВХ; Алюминиевые; Деревянные,0,,8,Kaleva; Melke; ORTEX; Thermo Glass; ООО «ОК-СИТИ»; Оконные технологии; Производственная компания АВИ СтройКомплект; VEKA,8,0,assets/img/solutions/detail/architecture/architecture-windows-doors-glazing-okna.webp,true,1200,900,110634,8117d8e17056,0026e28604ffdbc0,42.5,33.1,6.70,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,windows-doors-glazing,"Окна, витражи, двери",pvc-windows,Окна ПВХ,solution-architecture-windows-doors-glazing.html,3,ПВХ окна; оконные блоки; профильные системы,4,Rehau; Алрокс; Алюстрой; Vidnal,8,Kaleva; Melke; ORTEX; Thermo Glass; ООО «ОК-СИТИ»; Оконные технологии; Производственная компания АВИ СтройКомплект; VEKA,8,0,assets/img/solutions/detail/architecture/architecture-pvc-windows.webp,true,1200,900,55502,dbaaf548da2a,00078fefef4f0000,132.7,57.8,7.49,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,windows-doors-glazing,"Окна, витражи, двери",aluminum-windows-glazing,Окна и витражи в алюминиевом профиле,solution-architecture-windows-doors-glazing.html,3,алюминиевые окна; витражные системы; стоечно-ригельные системы,5,Rehau; Алрокс; Realit; Алюстрой; Vidnal,10,АЛРОКС; Kaleva; Melke; ORTEX; Thermo Glass; ООО «ОК-СИТИ»; Оконные технологии; Производственная компания АВИ СтройКомплект; ООО «АФК Лидер»; VEKA,10,0,assets/img/solutions/detail/architecture/architecture-aluminum-frame.webp,true,1440,1080,83348,152ed4b75050,00387e7a3e7e647c,86.5,47.8,7.46,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,finishing-materials,Отделочные материалы,akusticheskie-resheniya,Акустические решения,solution-architecture-finishing-materials.html,1,Акустические решения,0,,1,Ecophon,1,0,assets/img/solutions/detail/architecture/architecture-finishing-materials-akusticheskie-resheniya.webp,true,1200,900,156022,ac6d341b6ad2,60188272273a3f87,36.9,33.2,6.58,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,finishing-materials,Отделочные материалы,kraska,Краска,solution-architecture-finishing-materials.html,5,Для наружних работы; Для внутренних; Дизайнерские; По металлу; По дереву,0,,1,НПП СПЕКТР,1,0,assets/img/solutions/detail/architecture/architecture-finishing-materials-kraska.webp,true,1200,900,107094,f09e997993cc,0019181c1cbe8cc5,41.7,36.2,6.67,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,finishing-materials,Отделочные материалы,paints-and-coatings,Краска / лакокрасочные материалы,solution-architecture-finishing-materials.html,5,интерьерная краска; фасадная краска; грунт; лак; антикоррозионное покрытие,5,Dulux; White line; Aura; Frapei; Odissey,1,НПП СПЕКТР,1,0,assets/img/solutions/detail/architecture/architecture-finishing-materials-paints-and-coatings.webp,true,1200,900,179554,b29a735ee82b,0808287f7bf07c10,63.8,56.1,7.31,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,finishing-materials,Отделочные материалы,oboi,Обои,solution-architecture-finishing-materials.html,6,Стеклообои; Текстильные; Жидкие; Фотообои; Флизелиновые; Виниловые,0,,1,Стройобои,1,0,assets/img/solutions/detail/architecture/architecture-finishing-materials-oboi.webp,true,1200,900,179636,9aec5178cc63,00070f6f6f7e3c19,58.0,50.7,7.13,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,finishing-materials,Отделочные материалы,suhie-smesi,Сухие смеси,solution-architecture-finishing-materials.html,7,Штукатурные; Шпаклевочные; Кладочные; Стяжка пола; Плиточный клей; Затирка; Гидроизоляционные,0,,4,Волма; Кнауф; Bergauf; GLIMS,4,0,assets/img/solutions/detail/architecture/architecture-finishing-materials-suhie-smesi.webp,true,1200,900,152270,54cb5e0b6822,00007c7c7e3e328c,53.7,48.7,7.10,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,finishing-materials,Отделочные материалы,plasters-and-leveling-compounds,Штукатурные и выравнивающие смеси,solution-architecture-finishing-materials.html,5,штукатурка; шпаклевка; наливной пол; выравнивающая смесь; клей,10,Волма; Основит; Бергауф; Ceresit; Старатели; Юнис; Кнауф; Литокол; GLIMS; Перфекта,4,Волма; Кнауф; Bergauf; GLIMS,4,0,assets/img/solutions/detail/architecture/architecture-finishing-materials-plasters-and-leveling-compounds.webp,true,1200,900,118916,eb37771a49d3,0086e5e0ff3f80e0,58.5,47.4,7.05,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,floors,Полы,porcelain-tile,Керамогранитная плитка,solution-architecture-floors.html,4,напольный керамогранит; настенный керамогранит; технический керамогранит; фасадный керамогранит,10,Эстима; Уральский керамогранит; Керама Марацци; Maimoon; Гроссаро; AXIMA; Пиастрелла; Unitile; Керамин; Almaceramica,4,"АО “ЗКИ” АО ""Завод керамических изделий г. Екатеринбург""; ООО ""Параллель""; KERAMA MARAZZI; Unitile",4,0,assets/img/solutions/detail/architecture/architecture-porcelain-tile.webp,true,1200,900,84620,e5e9573e6495,8182820203feffe3,67.0,48.2,7.28,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,floors,Полы,komplektuyuschie-k-linoleumu,Комплектующие к линолеуму,solution-architecture-floors.html,2,Сварочный шнур; Клей,0,,1,Tarkett,1,0,assets/img/solutions/detail/architecture/architecture-floors-komplektuyuschie-k-linoleumu.webp,true,1200,900,159294,faa8eea0def5,c0f0ee64ee6e3833,58.0,41.4,7.08,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,floors,Полы,laminat,Ламинат,solution-architecture-floors.html,3,32 класс; 33 класс; 34 класс,0,,1,Tarkett,1,0,assets/img/solutions/detail/architecture/architecture-floors-laminat.webp,true,1200,900,170942,a7b12e77b555,0000c0401ffffe7c,77.5,54.2,7.45,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,floors,Полы,linoleum,Линолеум,solution-architecture-floors.html,4,коммерческий линолеум; натуральный линолеум; ПВХ покрытие; рулонное покрытие,4,Marmoleum; Tarkett; Forbo; DLV Flooring,1,Tarkett,1,0,assets/img/solutions/detail/architecture/architecture-linoleum.webp,true,1200,900,53450,2f7374959e03,3332323a38787a78,108.0,52.7,7.51,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,floors,Полы,plintus,Плинтус,solution-architecture-floors.html,4,ПВХ; Алюминиевый; Деревянный; Плинтус с кабель каналом,0,,1,Tarkett,1,0,assets/img/solutions/detail/architecture/architecture-floors-plintus.webp,true,1200,900,144080,bcc6986ef0dd,3838383c7ef09081,63.1,40.1,7.10,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,floors,Полы,podlozhka,Подложка,solution-architecture-floors.html,3,Хвойная; Пробковая; ППЭ,0,,1,Tarkett,1,0,assets/img/solutions/detail/architecture/architecture-floors-podlozhka.webp,true,1200,900,169036,72928bcbf0dd,0323a36b6ee03c7c,60.5,50.7,7.23,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,floors,Полы,falshpoly,Фальшполы,solution-architecture-floors.html,3,Кальций-сульфат; ДСП; Алюминиевый,0,,1,INTERFLOOR,1,0,assets/img/solutions/detail/architecture/architecture-floors-falshpoly.webp,true,1200,900,173850,4576023b1572,0002027ff180dfff,68.3,48.1,7.24,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,ceilings,Потолки,ceiling-systems,Потолочные системы,solution-architecture-ceilings.html,4,минеральные потолочные панели; металлические потолочные панели; подвесные потолочные системы; профили и комплектующие,6,Албес Board; GRAND LINE; Cesal; Ecophon; Rockfon; Armstrong,4,Ecophon; Кнауф; Cesal; ООО Техносервис,4,0,assets/img/solutions/detail/architecture/architecture-ceiling-systems.webp,true,1200,900,51872,123c5732dffa,0028f8fb30f0f0b0,64.6,45.0,7.16,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,interior-wall-panels,Стены / интерьерные панели,gml-paneli,GML панели,solution-architecture-interior-wall-panels.html,1,GML панели,0,,2,"«Подольский завод стеновых и потолочных панелей» ООО «ПЗСПП»; Компания ""Ардко""",2,0,assets/img/solutions/detail/architecture/architecture-interior-wall-panels-gml-paneli.webp,true,1200,900,81362,0d850b5ac1da,000e1e1e1e1f1c0c,96.3,53.4,7.54,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,interior-wall-panels,Стены / интерьерные панели,gml-wall-panels,GML стеновые панели,solution-architecture-interior-wall-panels.html,2,GML панели; гипсометаллические панели,5,ТД ИНТЕРПАН; Ingermax; Випрок; Криплат; Almax,2,"«Подольский завод стеновых и потолочных панелей» ООО «ПЗСПП»; Компания ""Ардко""",2,0,assets/img/solutions/detail/architecture/architecture-gml-panels.webp,true,1200,900,47952,f651b54970b4,363630b6b6307838,126.8,50.2,7.50,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,interior-wall-panels,Стены / интерьерные панели,hpl-wall-panels,HPL стеновые панели,solution-architecture-interior-wall-panels.html,3,HPL панели; декоративные панели; панели для общественных помещений,4,PERFATEN; ARCOBALENO; Lemark; Слопласт Ф,1,«Завод слоистых пластиков»,1,0,assets/img/solutions/detail/architecture/architecture-hpl-panels.webp,true,1200,900,45432,e3e84afc28c8,23405cbc0c0ce0ff,66.5,34.7,6.98,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,interior-wall-panels,Стены / интерьерные панели,sml-paneli,СМЛ панели,solution-architecture-interior-wall-panels.html,1,СМЛ панели,0,,1,MAGELAN,1,0,assets/img/solutions/detail/architecture/architecture-interior-wall-panels-sml-paneli.webp,true,1200,900,139516,6e8e33adda17,02070e3e3cbcc24f,78.2,52.4,7.36,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,interior-wall-panels,Стены / интерьерные панели,sml-wall-panels,СМЛ стеновые панели,solution-architecture-interior-wall-panels.html,2,стекломагниевые листы; СМЛ панели,1,MAGELAN,1,MAGELAN,1,0,assets/img/solutions/detail/architecture/architecture-sml-panels.webp,true,1200,900,71970,b53e807e6a26,0606074f470fcf4c,88.5,47.0,7.46,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,interior-wall-panels,Стены / интерьерные панели,santehnicheskie-peregorodki,Сантехнические перегородки,solution-architecture-interior-wall-panels.html,2,ЛДСП; HPL,0,,1,«Завод слоистых пластиков»,1,0,assets/img/solutions/detail/architecture/architecture-interior-wall-panels-santehnicheskie-peregorodki.webp,true,1200,900,97188,24aed857ecf7,000e5cdc04647c7f,57.4,38.3,6.95,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,facade-hpl-panels,HPL панели,solution-architecture-facades.html,2,фасадные HPL панели; HPL облицовка,1,Слопласт,1,«Завод слоистых пластиков»,1,0,assets/img/solutions/detail/architecture/architecture-facades-facade-hpl-panels.webp,true,1200,900,44548,cd8a109acb09,073e7e7c7c7c3c00,39.7,27.9,5.07,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,aluminum-cassettes,Алюминиевые кассеты,solution-architecture-facades.html,2,фасадные алюминиевые кассеты; кассеты индивидуального размера,3,PerfoProf; TDFS; AlcoteK,1,GRAND LINE,1,0,assets/img/solutions/detail/architecture/architecture-aluminum-cassettes.webp,true,1200,900,36656,0349ece03547,dededbc3c2c08000,97.5,54.1,7.57,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,facade-substructure,Алюминиевый каркас,solution-architecture-facades.html,3,фасадная подсистема; алюминиевый каркас; кронштейны и направляющие,1,NORDFOX,4,АЛРОКС; GRAND LINE; NORDFOX; ООО «АФК Лидер»,4,0,assets/img/solutions/detail/architecture/architecture-facades-facade-substructure.webp,true,1200,900,103768,3946558981b9,030b1b191a5e3e1c,59.9,46.9,7.21,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,facade-porcelain-slabs,Керамогранитные плиты,solution-architecture-facades.html,2,фасадный керамогранит; керамогранитные плиты,5,Эстима; Уральский керамогранит; Керама Марацци; Unitile; Керамин,4,"АО “ЗКИ” АО ""Завод керамических изделий г. Екатеринбург""; ООО ""Параллель""; KERAMA MARAZZI; Unitile",4,0,assets/img/solutions/detail/architecture/architecture-ceramic-facade-slabs.webp,true,1440,1080,175690,258827e34d72,82808ede1a3afefe,83.2,47.5,7.44,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,metallokassety,Металлокассеты,solution-architecture-facades.html,3,Стальные; Алюминиевые; Нержавеющие,0,,3,GRAND LINE; Метстальгрупп; ЭлитФасад,3,0,assets/img/solutions/detail/architecture/architecture-facades-metallokassety.webp,true,1200,900,108612,0b3c4fa90c46,02079f3e3e8cc367,61.7,41.0,7.13,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,ventilated-facade-systems,Навесные фасадные системы,solution-architecture-facades.html,3,НФС; вентилируемые фасады; комплект фасадной системы,3,Альтернатива; Силма; МеталлПрофиль,3,GRAND LINE; NORDFOX; ООО «АФК Лидер»,3,0,assets/img/solutions/detail/architecture/architecture-facades-ventilated-facade-systems.webp,true,1200,900,104174,74d33eed1b9d,383cfc7c2868630f,51.6,33.1,6.77,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,podsistema-dlya-keramogranita,Подсистема для керамогранита,solution-architecture-facades.html,3,Алюминиевая; Оцинкованная; Нержавеющая,0,,2,GRAND LINE; NORDFOX,2,0,assets/img/solutions/detail/architecture/architecture-facades-podsistema-dlya-keramogranita.webp,true,1200,900,134632,92511d63827e,0e0e1e1ece6e308c,62.8,48.9,7.18,1,1
OK,OK,,building-materials,Строительные материалы,architecture,Архитектурные решения,facades,Фасады,uteplitel,Утеплитель,solution-architecture-facades.html,3,Стекло; Базальт; XPS,0,,4,K-FLEX; Технониколь; ROCKWOOL; ООО«СИБПРОМ»,4,0,assets/img/solutions/detail/architecture/architecture-facades-uteplitel.webp,true,1200,900,176890,41bd4b2ca4ab,002076367e7f6983,55.5,47.2,7.05,1,1
OK,OK,,building-materials,Строительные материалы,landscaping-and-site-improvement,Благоустройство и озеленение,dorozhnye-plity,Дорожные плиты,pag,ПАГ,solution-landscaping-and-site-improvement-dorozhnye-plity.html,2,ПДН; ПД,0,,1,"ОАО ""Гомельжелезобетон""",1,0,assets/img/solutions/detail/landscaping-and-site-improvement/landscaping-and-site-improvement-dorozhnye-plity-pag.webp,true,1200,900,257110,0572138ae8b8,8e8e809cfebe0000,47.2,31.1,6.24,1,1
OK,OK,,building-materials,Строительные материалы,landscaping-and-site-improvement,Благоустройство и озеленение,malye-arhitekturnye-formy-maf,Малые архитектурные формы (МАФ),sadovaya-mebel,Садовая мебель,solution-landscaping-and-site-improvement-malye-arhitekturnye-formy-maf.html,3,Маф; Декоративные ограждения; Зона отдыха,0,,1,Вивана,1,0,assets/img/solutions/detail/landscaping-and-site-improvement/landscaping-and-site-improvement-malye-arhitekturnye-formy-maf-sadovaya-mebel.webp,true,1200,900,93354,a4355f94062c,3fbfbf3a30000000,38.8,30.8,6.50,1,1
OK,OK,,building-materials,Строительные материалы,landscaping-and-site-improvement,Благоустройство и озеленение,ograzhdeniya-i-zonirovanie,Ограждения и зонирование,zabory,Заборы,solution-landscaping-and-site-improvement-ograzhdeniya-i-zonirovanie.html,2,Декоративные изгороди; Разделительные элементы,0,,1,GRAND LINE,1,0,assets/img/solutions/detail/landscaping-and-site-improvement/landscaping-and-site-improvement-ograzhdeniya-i-zonirovanie-zabory.webp,true,1200,900,75334,aa22b2b3ffaa,0e4e6e460080397f,32.7,24.9,6.25,1,1
OK,OK,,building-materials,Строительные материалы,landscaping-and-site-improvement,Благоустройство и озеленение,osveschenie-territorii,Освещение территории,opory-osvescheniya,Опоры освещения,solution-landscaping-and-site-improvement-osveschenie-territorii.html,1,архитектурно-художественное освещение,0,,11,"FEREKS; LEDEL; Navigator; FERON; GAUSS; JazzWay; АМИРА; НПО Экосистема; ООО ""ЗАВОД УРАЛДОРСВЕТ""; УМЕКОН (Уральский завод металлоконструкций); Ардатовский светотехнический завод",11,0,assets/img/solutions/detail/landscaping-and-site-improvement/landscaping-and-site-improvement-osveschenie-territorii-opory-osvescheniya.webp,true,1200,900,45640,6beda19586a0,0803773f7f7e4800,45.4,23.8,6.23,1,1
OK,OK,,building-materials,Строительные материалы,landscaping-and-site-improvement,Благоустройство и озеленение,pokrytiya,Покрытия,paving-slabs-and-pavers,Тротуарная плитка и брусчатка,solution-landscaping-and-site-improvement-pokrytiya.html,7,бетонная тротуарная плитка; бетонная брусчатка; гранитная брусчатка; клинкерная брусчатка; резиновое покрытие; асфальтовое покрытие; отмостка,0,,1,BRAER,1,0,assets/img/solutions/detail/landscaping-and-site-improvement/landscaping-and-site-improvement-pokrytiya-paving-slabs-and-pavers.webp,true,1200,900,138064,755d6a240f6a,2000387e7e9c0000,39.6,38.3,6.48,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,concrete-structures,Бетонные конструкции,waterproofing,Гидроизоляция,solution-constructive-concrete-structures.html,4,рулонная гидроизоляция; мастика; мембрана; праймер,3,Технониколь; Филизол; КРЗ,1,Технониколь,1,0,assets/img/solutions/detail/constructive/constructive-waterproofing-v12.webp,true,1200,900,148376,1cb7a5b835bb,0444fff1c0608cfc,70.8,43.5,7.20,1,1
OK,OK,,building-materials,Строительные материалы,constructive,Конструктивные решения,concrete-structures,Бетонные конструкции,zhbi,ЖБИ,solution-constructive-concrete-structures.html,1,ЖБИ,0,,7,"Монолит-сервис; ОАО ""Гомельжелезобетон""; ООО ""Монолит-сервис""; ООО Сафоновский завод жби; Очаковский завод ЖБИ; Производственная Компания «ЖБИ 50»; Штарком",7,0,assets/img/solutions/detail/constructive/constructive-concrete-structures-zhbi.webp,true,1200,900,132582,82bf964fd82f,0010187e7e3c437e,41.3,38.7,6.71,1,1
